I0122 08:29:24.096530       1 flags.go:57] FLAG: --add-dir-header="false"
I0122 08:47:59.785181       1 queue_controller_action.go:83] End sync queue default.
I0122 08:47:59.785225       1 queue_controller.go:228] Finished syncing queue default (12.175269ms).
I0122 08:47:59.823372       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-87740462-7faf-4d69-9368-e9f72162b388, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 08:47:59.823460       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-87740462-7faf-4d69-9368-e9f72162b388, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-87740462-7faf-4d69-9368-e9f72162b388>
I0122 08:47:59.824519       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:47:59.824567       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:47:59.835981       1 queue_controller_action.go:83] End sync queue default.
I0122 08:47:59.836026       1 queue_controller.go:228] Finished syncing queue default (11.524711ms).
I0122 08:48:01.368161       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:48:01.368210       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:48:01.374086       1 queue_controller_action.go:83] End sync queue default.
I0122 08:48:01.374131       1 queue_controller.go:228] Finished syncing queue default (5.993057ms).
I0122 08:48:09.198492       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:48:09.198543       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:48:09.208511       1 queue_controller_action.go:83] End sync queue default.
I0122 08:48:09.208558       1 queue_controller.go:228] Finished syncing queue default (10.08911ms).
I0122 08:48:09.890905       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:48:09.890959       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:48:09.891150       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-b541c712-d482-45da-b418-f4a1832b4867, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 08:48:09.891245       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-b541c712-d482-45da-b418-f4a1832b4867, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-b541c712-d482-45da-b418-f4a1832b4867>
I0122 08:48:09.921587       1 queue_controller_action.go:83] End sync queue default.
I0122 08:48:09.921636       1 queue_controller.go:228] Finished syncing queue default (30.759167ms).
I0122 08:48:09.978340       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:48:09.978389       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:48:09.986034       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-b541c712-d482-45da-b418-f4a1832b4867, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 08:48:09.986092       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-b541c712-d482-45da-b418-f4a1832b4867, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-b541c712-d482-45da-b418-f4a1832b4867>
I0122 08:48:09.990308       1 queue_controller_action.go:83] End sync queue default.
I0122 08:48:09.990361       1 queue_controller.go:228] Finished syncing queue default (12.044062ms).
I0122 08:49:29.166569       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1beta1.PodGroup total 15 items received
I0122 08:49:31.192346       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1.Service total 2 items received
I0122 08:50:16.189280       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1alpha1.Job total 7 items received
I0122 08:50:24.198343       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:50:24.198478       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:50:24.198324       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-b541c712-d482-45da-b418-f4a1832b4867, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 08:50:24.198738       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-b541c712-d482-45da-b418-f4a1832b4867, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-b541c712-d482-45da-b418-f4a1832b4867>
I0122 08:50:24.212566       1 queue_controller_action.go:83] End sync queue default.
I0122 08:50:24.212615       1 queue_controller.go:228] Finished syncing queue default (14.381171ms).
I0122 08:50:24.841329       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:50:24.841389       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:50:24.841549       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-b541c712-d482-45da-b418-f4a1832b4867, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 08:50:24.841729       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-b541c712-d482-45da-b418-f4a1832b4867, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-b541c712-d482-45da-b418-f4a1832b4867>
I0122 08:50:24.849040       1 queue_controller_action.go:83] End sync queue default.
I0122 08:50:24.849083       1 queue_controller.go:228] Finished syncing queue default (7.781051ms).
I0122 08:50:39.179730       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0122 08:50:41.957107       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:50:41.957160       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:50:41.966780       1 queue_controller_action.go:83] End sync queue default.
I0122 08:50:41.966804       1 queue_controller.go:228] Finished syncing queue default (9.72191ms).
I0122 08:50:47.871521       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:50:47.871575       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:50:47.886065       1 queue_controller_action.go:83] End sync queue default.
I0122 08:50:47.886107       1 queue_controller.go:228] Finished syncing queue default (14.676972ms).
I0122 08:50:48.049128       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:50:48.049220       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:50:48.049555       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-a24753f4-80b1-497a-9421-814e29603b52, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 08:50:48.049630       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-a24753f4-80b1-497a-9421-814e29603b52, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-a24753f4-80b1-497a-9421-814e29603b52>
I0122 08:50:48.068559       1 queue_controller_action.go:83] End sync queue default.
I0122 08:50:48.068624       1 queue_controller.go:228] Finished syncing queue default (19.533501ms).
I0122 08:50:59.166369       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1beta1.Queue total 20 items received
I0122 08:52:16.444217       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-a24753f4-80b1-497a-9421-814e29603b52, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 08:52:16.444286       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-a24753f4-80b1-497a-9421-814e29603b52, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-a24753f4-80b1-497a-9421-814e29603b52>
I0122 08:52:16.444601       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:52:16.444728       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:52:16.455372       1 queue_controller_action.go:83] End sync queue default.
I0122 08:52:16.455460       1 queue_controller.go:228] Finished syncing queue default (10.879197ms).
I0122 08:52:16.637846       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:52:16.637919       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:52:16.638552       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-a24753f4-80b1-497a-9421-814e29603b52, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 08:52:16.638622       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-a24753f4-80b1-497a-9421-814e29603b52, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-a24753f4-80b1-497a-9421-814e29603b52>
I0122 08:52:16.649066       1 queue_controller_action.go:83] End sync queue default.
I0122 08:52:16.649118       1 queue_controller.go:228] Finished syncing queue default (11.313486ms).
I0122 08:52:17.709844       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:52:17.709895       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:52:17.717490       1 queue_controller_action.go:83] End sync queue default.
I0122 08:52:17.717520       1 queue_controller.go:228] Finished syncing queue default (7.698885ms).
I0122 08:52:23.956168       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:52:23.956221       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:52:23.969947       1 queue_controller_action.go:83] End sync queue default.
I0122 08:52:23.969990       1 queue_controller.go:228] Finished syncing queue default (13.842917ms).
I0122 08:52:24.510492       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:52:24.510612       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:52:24.510753       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-7c3b82d7-c751-43e9-b88f-ac023fe3931d, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 08:52:24.510842       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-7c3b82d7-c751-43e9-b88f-ac023fe3931d, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-7c3b82d7-c751-43e9-b88f-ac023fe3931d>
I0122 08:52:24.529231       1 queue_controller_action.go:83] End sync queue default.
I0122 08:52:24.529290       1 queue_controller.go:228] Finished syncing queue default (18.82198ms).
I0122 08:52:24.751458       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:52:24.751521       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:52:24.751645       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-7c3b82d7-c751-43e9-b88f-ac023fe3931d, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 08:52:24.751708       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-7c3b82d7-c751-43e9-b88f-ac023fe3931d, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-7c3b82d7-c751-43e9-b88f-ac023fe3931d>
I0122 08:52:24.770362       1 queue_controller_action.go:83] End sync queue default.
I0122 08:52:24.770415       1 queue_controller.go:228] Finished syncing queue default (18.985406ms).
I0122 08:52:29.321780       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1.Pod total 195 items received
I0122 08:52:30.237898       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1.ReplicaSet total 18 items received
I0122 08:52:56.161557       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1beta1.PodGroup total 28 items received
I0122 08:53:12.165964       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1alpha1.Command total 3 items received
I0122 08:53:40.172383       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1alpha1.Job total 0 items received
I0122 08:54:34.156496       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1.PriorityClass total 8 items received
I0122 08:54:44.631037       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:54:44.631104       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:54:44.631342       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-7c3b82d7-c751-43e9-b88f-ac023fe3931d, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 08:54:44.631442       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-7c3b82d7-c751-43e9-b88f-ac023fe3931d, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-7c3b82d7-c751-43e9-b88f-ac023fe3931d>
I0122 08:54:44.647043       1 queue_controller_action.go:83] End sync queue default.
I0122 08:54:44.647093       1 queue_controller.go:228] Finished syncing queue default (16.086602ms).
I0122 08:54:44.799168       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:54:44.799227       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:54:44.799504       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-7c3b82d7-c751-43e9-b88f-ac023fe3931d, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 08:54:44.799618       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-7c3b82d7-c751-43e9-b88f-ac023fe3931d, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-7c3b82d7-c751-43e9-b88f-ac023fe3931d>
I0122 08:54:44.817783       1 queue_controller_action.go:83] End sync queue default.
I0122 08:54:44.817881       1 queue_controller.go:228] Finished syncing queue default (18.736359ms).
I0122 08:54:45.237612       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:54:45.237674       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:54:45.243998       1 queue_controller_action.go:83] End sync queue default.
I0122 08:54:45.244044       1 queue_controller.go:228] Finished syncing queue default (6.468372ms).
I0122 08:54:50.737785       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:54:50.737854       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:54:50.752199       1 queue_controller_action.go:83] End sync queue default.
I0122 08:54:50.752244       1 queue_controller.go:228] Finished syncing queue default (14.479682ms).
I0122 08:54:50.841342       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:54:50.841414       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:54:50.841683       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-bab002b2-fb02-4a77-99dd-c26774b07885, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 08:54:50.841749       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-bab002b2-fb02-4a77-99dd-c26774b07885, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-bab002b2-fb02-4a77-99dd-c26774b07885>
I0122 08:54:50.850256       1 queue_controller_action.go:83] End sync queue default.
I0122 08:54:50.850300       1 queue_controller.go:228] Finished syncing queue default (8.976166ms).
I0122 08:54:51.718909       1 job_controller.go:329] Try to handle request <Queue: , Job: default/podgroup-bab002b2-fb02-4a77-99dd-c26774b07885, Task:, Event:, ExitCode:0, Action:, JobVersion: 0>
E0122 08:54:51.719005       1 job_controller.go:334] Failed to get job by <Queue: , Job: default/podgroup-bab002b2-fb02-4a77-99dd-c26774b07885, Task:, Event:, ExitCode:0, Action:, JobVersion: 0> from cache: failed to find job <default/podgroup-bab002b2-fb02-4a77-99dd-c26774b07885>
I0122 08:54:51.719332       1 queue_controller.go:246] Begin execute SyncQueue action for queue default, current status Open
I0122 08:54:51.719385       1 queue_controller_action.go:35] Begin to sync queue default.
I0122 08:54:51.728602       1 queue_controller_action.go:83] End sync queue default.
I0122 08:54:51.728665       1 queue_controller.go:228] Finished syncing queue default (9.361093ms).
I0122 08:54:57.153421       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1alpha1.Command total 5 items received
I0122 08:55:28.155233       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1beta1.Queue total 33 items received
I0122 08:57:10.157952       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1beta1.PodGroup total 27 items received
I0122 08:57:18.150555       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1beta1.PodGroup total 35 items received
I0122 08:57:23.174240       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1.PersistentVolumeClaim total 8 items received
I0122 08:58:10.183200       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1.Service total 0 items received
I0122 08:58:24.183284       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1alpha1.Job total 5 items received
I0122 08:59:17.179269       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1alpha1.Job total 6 items received
I0122 08:59:28.233984       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1.ReplicaSet total 0 items received
I0122 09:00:31.162452       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1beta1.Queue total 23 items received
I0122 09:00:38.160698       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1alpha1.Command total 0 items received
I0122 09:00:45.150174       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1alpha1.Command total 0 items received
I0122 09:01:14.157673       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1beta1.PodGroup total 15 items received
I0122 09:01:52.317267       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1.Pod total 59 items received
I0122 09:02:34.177800       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1.PersistentVolumeClaim total 2 items received
I0122 09:04:21.153934       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1.PriorityClass total 8 items received
I0122 09:04:23.152469       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1beta1.Queue total 0 items received
I0122 09:05:26.151182       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1beta1.PodGroup total 0 items received
I0122 09:05:49.181648       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1.Service total 9 items received
I0122 09:06:15.159035       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1beta1.PodGroup total 0 items received
I0122 09:06:34.236168       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1.ReplicaSet total 7 items received
I0122 09:06:51.158519       1 reflector.go:788] pkg/mod/k8s.io/client-go@v0.27.2/tools/cache/reflector.go:231: Watch close - *v1beta1.PodGroup total 0 items received
I0122 09:06:53.204760       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:06:53.204821       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <> by <*state.pendingState>.
I0122 09:06:53.204862       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
E0122 09:06:53.204983       1 job_controller_actions.go:218] Failed to get queue from queueLister, error: queue.scheduling.volcano.sh "" not found
I0122 09:06:53.205017       1 job_controller_actions.go:241] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:06:53.205037       1 job_controller.go:356] Failed to handle Job <default/gpu-vcjob1>: queue.scheduling.volcano.sh "" not found
I0122 09:06:53.205074       1 garbagecollector.go:115] Adding job default/gpu-vcjob1
I0122 09:06:53.210489       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:06:53.210548       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <> by <*state.pendingState>.
I0122 09:06:53.210568       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
E0122 09:06:53.210639       1 job_controller_actions.go:218] Failed to get queue from queueLister, error: queue.scheduling.volcano.sh "" not found
I0122 09:06:53.210669       1 job_controller_actions.go:241] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:06:53.210689       1 job_controller.go:356] Failed to handle Job <default/gpu-vcjob1>: queue.scheduling.volcano.sh "" not found
I0122 09:06:53.221091       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:06:53.221147       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <> by <*state.pendingState>.
I0122 09:06:53.221163       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
E0122 09:06:53.221199       1 job_controller_actions.go:218] Failed to get queue from queueLister, error: queue.scheduling.volcano.sh "" not found
I0122 09:06:53.221229       1 job_controller_actions.go:241] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:06:53.221247       1 job_controller.go:356] Failed to handle Job <default/gpu-vcjob1>: queue.scheduling.volcano.sh "" not found
I0122 09:06:53.241660       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:06:53.241711       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <> by <*state.pendingState>.
I0122 09:06:53.241729       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
E0122 09:06:53.241782       1 job_controller_actions.go:218] Failed to get queue from queueLister, error: queue.scheduling.volcano.sh "" not found
I0122 09:06:53.241800       1 job_controller_actions.go:241] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:06:53.241826       1 job_controller.go:356] Failed to handle Job <default/gpu-vcjob1>: queue.scheduling.volcano.sh "" not found
I0122 09:06:53.282237       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:06:53.282298       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <> by <*state.pendingState>.
I0122 09:06:53.282318       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
E0122 09:06:53.282404       1 job_controller_actions.go:218] Failed to get queue from queueLister, error: queue.scheduling.volcano.sh "" not found
I0122 09:06:53.282434       1 job_controller_actions.go:241] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:06:53.282452       1 job_controller.go:356] Failed to handle Job <default/gpu-vcjob1>: queue.scheduling.volcano.sh "" not found
I0122 09:06:53.362909       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:06:53.362980       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <> by <*state.pendingState>.
I0122 09:06:53.362999       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
E0122 09:06:53.363037       1 job_controller_actions.go:218] Failed to get queue from queueLister, error: queue.scheduling.volcano.sh "" not found
I0122 09:06:53.363056       1 job_controller_actions.go:241] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:06:53.363087       1 job_controller.go:356] Failed to handle Job <default/gpu-vcjob1>: queue.scheduling.volcano.sh "" not found
I0122 09:06:53.523650       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:06:53.523713       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <> by <*state.pendingState>.
I0122 09:06:53.523733       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
E0122 09:06:53.523782       1 job_controller_actions.go:218] Failed to get queue from queueLister, error: queue.scheduling.volcano.sh "" not found
I0122 09:06:53.523801       1 job_controller_actions.go:241] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:06:53.523824       1 job_controller.go:356] Failed to handle Job <default/gpu-vcjob1>: queue.scheduling.volcano.sh "" not found
I0122 09:06:53.844569       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:06:53.844648       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <> by <*state.pendingState>.
I0122 09:06:53.844697       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
E0122 09:06:53.844758       1 job_controller_actions.go:218] Failed to get queue from queueLister, error: queue.scheduling.volcano.sh "" not found
I0122 09:06:53.844783       1 job_controller_actions.go:241] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:06:53.844806       1 job_controller.go:356] Failed to handle Job <default/gpu-vcjob1>: queue.scheduling.volcano.sh "" not found
I0122 09:06:54.485843       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:06:54.485923       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <> by <*state.pendingState>.
I0122 09:06:54.485948       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
E0122 09:06:54.486021       1 job_controller_actions.go:218] Failed to get queue from queueLister, error: queue.scheduling.volcano.sh "" not found
I0122 09:06:54.486041       1 job_controller_actions.go:241] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:06:54.486062       1 job_controller.go:356] Failed to handle Job <default/gpu-vcjob1>: queue.scheduling.volcano.sh "" not found
I0122 09:06:55.766546       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:06:55.766627       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <> by <*state.pendingState>.
I0122 09:06:55.766652       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
E0122 09:06:55.766728       1 job_controller_actions.go:218] Failed to get queue from queueLister, error: queue.scheduling.volcano.sh "" not found
I0122 09:06:55.766759       1 job_controller_actions.go:241] Finished Job <default/gpu-vcjob1> sync up, current version 0
I0122 09:06:55.766887       1 job_controller.go:356] Failed to handle Job <default/gpu-vcjob1>: queue.scheduling.volcano.sh "" not found
I0122 09:06:58.328813       1 job_controller.go:329] Try to handle request <Queue: , Job: default/gpu-vcjob1, Task:, Event:OutOfSync, ExitCode:0, Action:, JobVersion: 0>
I0122 09:06:58.328897       1 job_controller.go:346] Execute <SyncJob> on Job <default/gpu-vcjob1> in <> by <*state.pendingState>.
I0122 09:06:58.328922       1 job_controller_actions.go:226] Starting to sync up Job <default/gpu-vcjob1>, current version 0
